"","year","momemp","sphere","variable","val","prop","prop_low","prop_upp"
"361",1987,"YES, SOME OF THE TIME WHEN I WAS GROWING UP","Public","jobopp","Conventional",0.138306451021677,0.109726902277931,0.166885999765422
"362",1987,"YES, SOME OF THE TIME WHEN I WAS GROWING UP","Public","jobopp","Feminist",0.861693548978324,0.833114000234578,0.890273097722069
"363",1987,"YES, SOME OF THE TIME WHEN I WAS GROWING UP","Public","lead","Conventional",0.109677419045755,0.0838749313129279,0.135479906778581
"364",1987,"YES, SOME OF THE TIME WHEN I WAS GROWING UP","Public","lead","Feminist",0.890322580954245,0.864520093221419,0.916125068687072
"365",1987,"YES, SOME OF THE TIME WHEN I WAS GROWING UP","Family","hdecide","Conventional",0.348699763694797,0.309369718493294,0.3880298088963
"366",1987,"YES, SOME OF THE TIME WHEN I WAS GROWING UP","Family","hdecide","Feminist",0.651300236305203,0.6119701911037,0.690630281506706
"367",1987,"YES, SOME OF THE TIME WHEN I WAS GROWING UP","Family","home","Conventional",0.488306451029688,0.446884973256765,0.529727928802611
"368",1987,"YES, SOME OF THE TIME WHEN I WAS GROWING UP","Family","home","Feminist",0.511693548970312,0.470272071197389,0.553115026743235
"369",1987,"YES, MOST OF THE TIME","Public","jobopp","Conventional",0.14456459912347,0.11045906833153,0.17867012991541
"370",1987,"YES, MOST OF THE TIME","Public","jobopp","Feminist",0.85543540087653,0.82132987008459,0.88954093166847
"371",1987,"YES, MOST OF THE TIME","Public","lead","Conventional",0.113830392484382,0.0802266995355506,0.147434085433214
"372",1987,"YES, MOST OF THE TIME","Public","lead","Feminist",0.886169607515618,0.852565914566786,0.919773300464449
"373",1987,"YES, MOST OF THE TIME","Family","hdecide","Conventional",0.382640585895145,0.331486479374307,0.433794692415983
"374",1987,"YES, MOST OF THE TIME","Family","hdecide","Feminist",0.617359414104855,0.566205307584017,0.668513520625693
"375",1987,"YES, MOST OF THE TIME","Family","home","Conventional",0.472396129596094,0.422817059449291,0.521975199742897
"376",1987,"YES, MOST OF THE TIME","Family","home","Feminist",0.527603870403906,0.478024800257103,0.577182940550709
"377",1987,"YES, ALL OR NEARLY ALL OF THE TIME","Public","jobopp","Conventional",0.101081530171532,0.0759144211674891,0.126248639175576
"378",1987,"YES, ALL OR NEARLY ALL OF THE TIME","Public","jobopp","Feminist",0.898918469828468,0.873751360824425,0.924085578832511
"379",1987,"YES, ALL OR NEARLY ALL OF THE TIME","Public","lead","Conventional",0.0698835271811382,0.0470089197580453,0.0927581346042312
"380",1987,"YES, ALL OR NEARLY ALL OF THE TIME","Public","lead","Feminist",0.930116472818862,0.907241865395769,0.952991080241955
"381",1987,"YES, ALL OR NEARLY ALL OF THE TIME","Family","hdecide","Conventional",0.286995515323172,0.250418545266817,0.323572485379526
"382",1987,"YES, ALL OR NEARLY ALL OF THE TIME","Family","hdecide","Feminist",0.713004484676828,0.676427514620474,0.749581454733183
"383",1987,"YES, ALL OR NEARLY ALL OF THE TIME","Family","home","Conventional",0.401830281746101,0.357713157857991,0.44594740563421
"384",1987,"YES, ALL OR NEARLY ALL OF THE TIME","Family","home","Feminist",0.598169718253899,0.55405259436579,0.642286842142009
"385",1988,"NO, NOT EMPLOYED","Public","jobopp","Conventional",0.177541056475515,0.144685325684749,0.210396787266281
"386",1988,"NO, NOT EMPLOYED","Public","jobopp","Feminist",0.822458943524485,0.789603212733719,0.855314674315251
"387",1988,"NO, NOT EMPLOYED","Public","lead","Conventional",0.146027519127042,0.11558345378743,0.176471584466653
"388",1988,"NO, NOT EMPLOYED","Public","lead","Feminist",0.853972480872959,0.823528415533347,0.88441654621257
"389",1988,"NO, NOT EMPLOYED","Family","hdecide","Conventional",0.355600200947623,0.312753286150729,0.398447115744517
"390",1988,"NO, NOT EMPLOYED","Family","hdecide","Feminist",0.644399799052377,0.601552884255483,0.687246713849271
"391",1988,"NO, NOT EMPLOYED","Family","home","Conventional",0.535286285443876,0.491060052857468,0.579512518030284
"392",1988,"NO, NOT EMPLOYED","Family","home","Feminist",0.464713714556124,0.420487481969716,0.508939947142532
"393",1988,"YES, SOME OF THE TIME WHEN I WAS GROWING UP","Public","jobopp","Conventional",0.163705103986993,0.133912362042813,0.193497845931172
"394",1988,"YES, SOME OF THE TIME WHEN I WAS GROWING UP","Public","jobopp","Feminist",0.836294896013007,0.806502154068828,0.866087637957187
"395",1988,"YES, SOME OF THE TIME WHEN I WAS GROWING UP","Public","lead","Conventional",0.119470699376775,0.0937501636259445,0.145191235127606
"396",1988,"YES, SOME OF THE TIME WHEN I WAS GROWING UP","Public","lead","Feminist",0.880529300623225,0.854808764872394,0.906249836374056
"397",1988,"YES, SOME OF THE TIME WHEN I WAS GROWING UP","Family","hdecide","Conventional",0.351166532134091,0.311612457182048,0.390720607086133
"398",1988,"YES, SOME OF THE TIME WHEN I WAS GROWING UP","Family","hdecide","Feminist",0.648833467865909,0.609279392913867,0.688387542817952
"399",1988,"YES, SOME OF THE TIME WHEN I WAS GROWING UP","Family","home","Conventional",0.475992438653523,0.43665712915309,0.515327748153956
"400",1988,"YES, SOME OF THE TIME WHEN I WAS GROWING UP","Family","home","Feminist",0.524007561346477,0.484672251846044,0.56334287084691
"401",1988,"YES, MOST OF THE TIME","Public","jobopp","Conventional",0.0925480771493922,0.0644104912565829,0.120685663042202
"402",1988,"YES, MOST OF THE TIME","Public","jobopp","Feminist",0.907451922850608,0.879314336957798,0.935589508743417
"403",1988,"YES, MOST OF THE TIME","Public","lead","Conventional",0.111778846878428,0.0813091541185107,0.142248539638346
"404",1988,"YES, MOST OF THE TIME","Public","lead","Feminist",0.888221153121572,0.857751460361654,0.918690845881489
"405",1988,"YES, MOST OF THE TIME","Family","hdecide","Conventional",0.334352078715586,0.287638912366824,0.381065245064347
"406",1988,"YES, MOST OF THE TIME","Family","hdecide","Feminist",0.665647921284414,0.618934754935653,0.712361087633176
"407",1988,"YES, MOST OF THE TIME","Family","home","Conventional",0.381610577836877,0.33269512291626,0.430526032757494
"408",1988,"YES, MOST OF THE TIME","Family","home","Feminist",0.618389422163123,0.569473967242506,0.66730487708374
"409",1988,"YES, ALL OR NEARLY ALL OF THE TIME","Public","jobopp","Conventional",0.137987678992365,0.106776391546774,0.169198966437957
"410",1988,"YES, ALL OR NEARLY ALL OF THE TIME","Public","jobopp","Feminist",0.862012321007635,0.830801033562043,0.893223608453226
"411",1988,"YES, ALL OR NEARLY ALL OF THE TIME","Public","lead","Conventional",0.109240246038944,0.0820299841601077,0.13645050791778
"412",1988,"YES, ALL OR NEARLY ALL OF THE TIME","Public","lead","Feminist",0.890759753961056,0.86354949208222,0.917970015839892
"413",1988,"YES, ALL OR NEARLY ALL OF THE TIME","Family","hdecide","Conventional",0.308707123565168,0.270755443145866,0.346658803984471
"414",1988,"YES, ALL OR NEARLY ALL OF THE TIME","Family","hdecide","Feminist",0.691292876434832,0.653341196015529,0.729244556854134
"415",1988,"YES, ALL OR NEARLY ALL OF THE TIME","Family","home","Conventional",0.412731006123639,0.370177626111826,0.455284386135453
"416",1988,"YES, ALL OR NEARLY ALL OF THE TIME","Family","home","Feminist",0.587268993876361,0.544715613864547,0.629822373888174
"417",1989,"NO, NOT EMPLOYED","Public","jobopp","Conventional",0.137834822434708,0.105029658967034,0.170639985902382
"418",1989,"NO, NOT EMPLOYED","Public","jobopp","Feminist",0.862165177565292,0.829360014097618,0.894970341032966
"419",1989,"NO, NOT EMPLOYED","Public","lead","Conventional",0.118861608409097,0.0876082079551032,0.15011500886309
"420",1989,"NO, NOT EMPLOYED","Public","lead","Feminist",0.881138391590904,0.84988499113691,0.912391792044897
"421",1989,"NO, NOT EMPLOYED","Family","hdecide","Conventional",0.348765431665729,0.30047644978432,0.397054413547138
"422",1989,"NO, NOT EMPLOYED","Family","hdecide","Feminist",0.651234568334271,0.602945586452862,0.69952355021568
"423",1989,"NO, NOT EMPLOYED","Family","home","Conventional",0.534598214874473,0.484311521405512,0.584884908343434
"424",1989,"NO, NOT EMPLOYED","Family","home","Feminist",0.465401785125527,0.415115091656566,0.515688478594488
"425",1989,"YES, SOME OF THE TIME WHEN I WAS GROWING UP","Public","jobopp","Conventional",0.126082771143487,0.095483187630237,0.156682354656738
"426",1989,"YES, SOME OF THE TIME WHEN I WAS GROWING UP","Public","jobopp","Feminist",0.873917228856513,0.843317645343262,0.904516812369763
"427",1989,"YES, SOME OF THE TIME WHEN I WAS GROWING UP","Public","lead","Conventional",0.111645813002435,0.0822152613555528,0.141076364649318
"428",1989,"YES, SOME OF THE TIME WHEN I WAS GROWING UP","Public","lead","Feminist",0.888354186997565,0.858923635350683,0.917784738644447
"429",1989,"YES, SOME OF THE TIME WHEN I WAS GROWING UP","Family","hdecide","Conventional",0.373198847718627,0.329075140819049,0.417322554618205
"430",1989,"YES, SOME OF THE TIME WHEN I WAS GROWING UP","Family","hdecide","Feminist",0.626801152281373,0.582677445381795,0.670924859180951
"431",1989,"YES, SOME OF THE TIME WHEN I WAS GROWING UP","Family","home","Conventional",0.478344561927912,0.433091735602474,0.52359738825335
"432",1989,"YES, SOME OF THE TIME WHEN I WAS GROWING UP","Family","home","Feminist",0.521655438072088,0.47640261174665,0.566908264397526
"433",1989,"YES, MOST OF THE TIME","Public","jobopp","Conventional",0.18560860744358,0.142067621142207,0.229149593744953
"434",1989,"YES, MOST OF THE TIME","Public","jobopp","Feminist",0.81439139255642,0.770850406255047,0.857932378857793
"435",1989,"YES, MOST OF THE TIME","Public","lead","Conventional",0.100874243443084,0.0680798943290472,0.133668592557121
"436",1989,"YES, MOST OF THE TIME","Public","lead","Feminist",0.899125756556916,0.866331407442879,0.931920105670953
"437",1989,"YES, MOST OF THE TIME","Family","hdecide","Conventional",0.330182309418629,0.279516829008476,0.380847789828782
"438",1989,"YES, MOST OF THE TIME","Family","hdecide","Feminist",0.669817690581371,0.619152210171218,0.720483170991524
"439",1989,"YES, MOST OF THE TIME","Family","home","Conventional",0.480161397917926,0.426152393648465,0.534170402187387
"440",1989,"YES, MOST OF THE TIME","Family","home","Feminist",0.519838602082074,0.465829597812613,0.573847606351535
"441",1989,"YES, ALL OR NEARLY ALL OF THE TIME","Public","jobopp","Conventional",0.11911231941259,0.0897104709150803,0.1485141679101
"442",1989,"YES, ALL OR NEARLY ALL OF THE TIME","Public","jobopp","Feminist",0.88088768058741,0.8514858320899,0.91028952908492
"443",1989,"YES, ALL OR NEARLY ALL OF THE TIME","Public","lead","Conventional",0.0769927538954192,0.0526773206230041,0.101308187167834
"444",1989,"YES, ALL OR NEARLY ALL OF THE TIME","Public","lead","Feminist",0.923007246104581,0.898691812832166,0.947322679376996
"445",1989,"YES, ALL OR NEARLY ALL OF THE TIME","Family","hdecide","Conventional",0.311810380171887,0.27289570528835,0.350725055055424
"446",1989,"YES, ALL OR NEARLY ALL OF THE TIME","Family","hdecide","Feminist",0.688189619828113,0.649274944944576,0.72710429471165
"447",1989,"YES, ALL OR NEARLY ALL OF THE TIME","Family","home","Conventional",0.34465579759228,0.303036262041222,0.386275333143338
"448",1989,"YES, ALL OR NEARLY ALL OF THE TIME","Family","home","Feminist",0.65534420240772,0.613724666856662,0.696963737958778
"449",1990,"NO, NOT EMPLOYED","Public","jobopp","Conventional",0.161587527440713,0.124202612572184,0.198972442309242
"450",1990,"NO, NOT EMPLOYED","Public","jobopp","Feminist",0.838412472559287,0.801027557690758,0.875797387427816
"451",1990,"NO, NOT EMPLOYED","Public","lead","Conventional",0.123316797175865,0.0903072377869251,0.156326356564806
"452",1990,"NO, NOT EMPLOYED","Public","lead","Feminist",0.876683202824135,0.843673643435194,0.909692762213075
"453",1990,"NO, NOT EMPLOYED","Family","hdecide","Conventional",0.341101695837094,0.290645638186606,0.391557753487582
"454",1990,"NO, NOT EMPLOYED","Family","hdecide","Feminist",0.658898304162906,0.608442246512418,0.709354361813394
"455",1990,"NO, NOT EMPLOYED","Family","home","Conventional",0.49893692427274,0.444599937648053,0.553273910897427
"456",1990,"NO, NOT EMPLOYED","Family","home","Feminist",0.50106307572726,0.446726089102573,0.555400062351947
"457",1990,"YES, SOME OF THE TIME WHEN I WAS GROWING UP","Public","jobopp","Conventional",0.139841688269551,0.108086942677429,0.171596433861673
"458",1990,"YES, SOME OF THE TIME WHEN I WAS GROWING UP","Public","jobopp","Feminist",0.860158311730449,0.828403566138327,0.891913057322571
"459",1990,"YES, SOME OF THE TIME WHEN I WAS GROWING UP","Public","lead","Conventional",0.100791555884323,0.07302211448646,0.128560997282186
"460",1990,"YES, SOME OF THE TIME WHEN I WAS GROWING UP","Public","lead","Feminist",0.899208444115677,0.871439002717814,0.92697788551354
"461",1990,"YES, SOME OF THE TIME WHEN I WAS GROWING UP","Family","hdecide","Conventional",0.364180730128563,0.317800923413219,0.410560536843907
"462",1990,"YES, SOME OF THE TIME WHEN I WAS GROWING UP","Family","hdecide","Feminist",0.635819269871437,0.589439463156093,0.682199076586781
"463",1990,"YES, SOME OF THE TIME WHEN I WAS GROWING UP","Family","home","Conventional",0.463852240546624,0.417213982050167,0.510490499043081
"464",1990,"YES, SOME OF THE TIME WHEN I WAS GROWING UP","Family","home","Feminist",0.536147759453376,0.489509500956919,0.582786017949833
"465",1990,"YES, MOST OF THE TIME","Public","jobopp","Conventional",0.142319277432213,0.104765737601307,0.17987281726312
"466",1990,"YES, MOST OF THE TIME","Public","jobopp","Feminist",0.857680722567787,0.82012718273688,0.895234262398693
"467",1990,"YES, MOST OF THE TIME","Public","lead","Conventional",0.0971385558555932,0.0659464057898751,0.128330705921311
"468",1990,"YES, MOST OF THE TIME","Public","lead","Feminist",0.902861444144407,0.871669294078689,0.934053594210125
"469",1990,"YES, MOST OF THE TIME","Family","hdecide","Conventional",0.358636716019881,0.303277145823819,0.413996286215944
"470",1990,"YES, MOST OF THE TIME","Family","hdecide","Feminist",0.641363283980119,0.586003713784056,0.696722854176181
"471",1990,"YES, MOST OF THE TIME","Family","home","Conventional",0.443524095523257,0.388619316853464,0.498428874193049
"472",1990,"YES, MOST OF THE TIME","Family","home","Feminist",0.556475904476744,0.501571125806951,0.611380683146536
"473",1990,"YES, ALL OR NEARLY ALL OF THE TIME","Public","jobopp","Conventional",0.112195121706668,0.0847619953500675,0.139628248063268
"474",1990,"YES, ALL OR NEARLY ALL OF THE TIME","Public","jobopp","Feminist",0.887804878293332,0.860371751936732,0.915238004649933
"475",1990,"YES, ALL OR NEARLY ALL OF THE TIME","Public","lead","Conventional",0.08913525434782,0.0626836817899599,0.11558682690568
"476",1990,"YES, ALL OR NEARLY ALL OF THE TIME","Public","lead","Feminist",0.91086474565218,0.88441317309432,0.93731631821004
"477",1990,"YES, ALL OR NEARLY ALL OF THE TIME","Family","hdecide","Conventional",0.257042253495262,0.219925156712121,0.294159350278403
"478",1990,"YES, ALL OR NEARLY ALL OF THE TIME","Family","hdecide","Feminist",0.742957746504738,0.705840649721597,0.780074843287879
"479",1990,"YES, ALL OR NEARLY ALL OF THE TIME","Family","home","Conventional",0.342793791858958,0.30078415345595,0.384803430261966
"480",1990,"YES, ALL OR NEARLY ALL OF THE TIME","Family","home","Feminist",0.657206208141042,0.615196569738034,0.69921584654405
"481",1991,"NO, NOT EMPLOYED","Public","jobopp","Conventional",0.156779661440264,0.113493009301494,0.200066313579034
"482",1991,"NO, NOT EMPLOYED","Public","jobopp","Feminist",0.843220338559736,0.799933686420966,0.886506990698506
"483",1991,"NO, NOT EMPLOYED","Public","lead","Conventional",0.108050848012931,0.0750465212513367,0.141055174774525
"484",1991,"NO, NOT EMPLOYED","Public","lead","Feminist",0.891949151987069,0.858944825225475,0.924953478748663
"485",1991,"NO, NOT EMPLOYED","Family","hdecide","Conventional",0.336986300962731,0.278984205054443,0.394988396871018
"486",1991,"NO, NOT EMPLOYED","Family","hdecide","Feminist",0.663013699037269,0.605011603128982,0.721015794945557
"487",1991,"NO, NOT EMPLOYED","Family","home","Conventional",0.540960452816104,0.483216264497656,0.598704641134552
"488",1991,"NO, NOT EMPLOYED","Family","home","Feminist",0.459039547183896,0.401295358865448,0.516783735502344
"489",1991,"YES, SOME OF THE TIME WHEN I WAS GROWING UP","Public","jobopp","Conventional",0.13825170450275,0.0992256038823911,0.177277805123109
"490",1991,"YES, SOME OF THE TIME WHEN I WAS GROWING UP","Public","jobopp","Feminist",0.86174829549725,0.822722194876891,0.900774396117609
"491",1991,"YES, SOME OF THE TIME WHEN I WAS GROWING UP","Public","lead","Conventional",0.110353378890207,0.0762660399957248,0.14444071778469
"492",1991,"YES, SOME OF THE TIME WHEN I WAS GROWING UP","Public","lead","Feminist",0.889646621109793,0.85555928221531,0.923733960004275
"493",1991,"YES, SOME OF THE TIME WHEN I WAS GROWING UP","Family","hdecide","Conventional",0.316600114038408,0.269382064663711,0.363818163413105
"494",1991,"YES, SOME OF THE TIME WHEN I WAS GROWING UP","Family","hdecide","Feminist",0.683399885961592,0.636181836586895,0.730617935336289
"495",1991,"YES, SOME OF THE TIME WHEN I WAS GROWING UP","Family","home","Conventional",0.4928704274898,0.438345616554184,0.547395238425417
"496",1991,"YES, SOME OF THE TIME WHEN I WAS GROWING UP","Family","home","Feminist",0.5071295725102,0.452604761574583,0.561654383445816
"497",1991,"YES, MOST OF THE TIME","Public","jobopp","Conventional",0.121909633003872,0.0842555648843135,0.159563701123431
"498",1991,"YES, MOST OF THE TIME","Public","jobopp","Feminist",0.878090366996128,0.840436298876569,0.915744435115686
"499",1991,"YES, MOST OF THE TIME","Public","lead","Conventional",0.090366581317417,0.0579992083770506,0.122733954257783
"500",1991,"YES, MOST OF THE TIME","Public","lead","Feminist",0.909633418682583,0.877266045742217,0.942000791622949
"501",1991,"YES, MOST OF THE TIME","Family","hdecide","Conventional",0.375987362278592,0.314993186990994,0.436981537566189
"502",1991,"YES, MOST OF THE TIME","Family","hdecide","Feminist",0.624012637721408,0.563018462433811,0.685006813009006
"503",1991,"YES, MOST OF THE TIME","Family","home","Conventional",0.398124467343512,0.339318980405263,0.456929954281761
"504",1991,"YES, MOST OF THE TIME","Family","home","Feminist",0.601875532656488,0.543070045718239,0.660681019594737
"505",1991,"YES, ALL OR NEARLY ALL OF THE TIME","Public","jobopp","Conventional",0.113191118350675,0.0854861232074477,0.140896113493903
"506",1991,"YES, ALL OR NEARLY ALL OF THE TIME","Public","jobopp","Feminist",0.886808881649325,0.859103886506097,0.914513876792552
"507",1991,"YES, ALL OR NEARLY ALL OF THE TIME","Public","lead","Conventional",0.0796691335608221,0.0551853336732819,0.104152933448362
"508",1991,"YES, ALL OR NEARLY ALL OF THE TIME","Public","lead","Feminist",0.920330866439178,0.895847066551638,0.944814666326718
"509",1991,"YES, ALL OR NEARLY ALL OF THE TIME","Family","hdecide","Conventional",0.29562475349043,0.256286403748817,0.334963103232043
"510",1991,"YES, ALL OR NEARLY ALL OF THE TIME","Family","hdecide","Feminist",0.70437524650957,0.665036896767957,0.743713596251183
"511",1991,"YES, ALL OR NEARLY ALL OF THE TIME","Family","home","Conventional",0.386155855161118,0.342352966139954,0.429958744182282
"512",1991,"YES, ALL OR NEARLY ALL OF THE TIME","Family","home","Feminist",0.613844144838882,0.570041255817718,0.657647033860046
"513",1992,"NO, NOT EMPLOYED","Public","jobopp","Conventional",0.190510424061328,0.143076083924143,0.237944764198512
"514",1992,"NO, NOT EMPLOYED","Public","jobopp","Feminist",0.809489575938672,0.762055235801488,0.856923916075857
"515",1992,"NO, NOT EMPLOYED","Public","lead","Conventional",0.115025162152857,0.081517722114631,0.148532602191084
"516",1992,"NO, NOT EMPLOYED","Public","lead","Feminist",0.884974837847143,0.851467397808916,0.918482277885369
"517",1992,"NO, NOT EMPLOYED","Family","hdecide","Conventional",0.339158062115502,0.279189419071659,0.399126705159344
"518",1992,"NO, NOT EMPLOYED","Family","hdecide","Feminist",0.660841937884499,0.600873294840656,0.720810580928341
"519",1992,"NO, NOT EMPLOYED","Family","home","Conventional",0.511143062742907,0.451564517593367,0.570721607892448
"520",1992,"NO, NOT EMPLOYED","Family","home","Feminist",0.488856937257093,0.429278392107552,0.548435482406633
"521",1992,"YES, SOME OF THE TIME WHEN I WAS GROWING UP","Public","jobopp","Conventional",0.127345081922317,0.0940448549711382,0.160645308873496
"522",1992,"YES, SOME OF THE TIME WHEN I WAS GROWING UP","Public","jobopp","Feminist",0.872654918077683,0.839354691126504,0.905955145028862
"523",1992,"YES, SOME OF THE TIME WHEN I WAS GROWING UP","Public","lead","Conventional",0.0812961905886124,0.0533336883561225,0.109258692821102
"524",1992,"YES, SOME OF THE TIME WHEN I WAS GROWING UP","Public","lead","Feminist",0.918703809411388,0.890741307178898,0.946666311643877
"525",1992,"YES, SOME OF THE TIME WHEN I WAS GROWING UP","Family","hdecide","Conventional",0.299261783278457,0.254370566077788,0.344153000479127
"526",1992,"YES, SOME OF THE TIME WHEN I WAS GROWING UP","Family","hdecide","Feminist",0.700738216721543,0.655846999520873,0.745629433922212
"527",1992,"YES, SOME OF THE TIME WHEN I WAS GROWING UP","Family","home","Conventional",0.48493462130382,0.432614501138599,0.53725474146904
"528",1992,"YES, SOME OF THE TIME WHEN I WAS GROWING UP","Family","home","Feminist",0.51506537869618,0.46274525853096,0.567385498861401
"529",1992,"YES, MOST OF THE TIME","Public","jobopp","Conventional",0.142545453646846,0.100142389054816,0.184948518238877
"530",1992,"YES, MOST OF THE TIME","Public","jobopp","Feminist",0.857454546353154,0.815051481761123,0.899857610945184
"531",1992,"YES, MOST OF THE TIME","Public","lead","Conventional",0.0923636362966953,0.0577945427946313,0.126932729798759
"532",1992,"YES, MOST OF THE TIME","Public","lead","Feminist",0.907636363703305,0.873067270201241,0.942205457205369
"533",1992,"YES, MOST OF THE TIME","Family","hdecide","Conventional",0.342180774027805,0.286622077660815,0.397739470394794
"534",1992,"YES, MOST OF THE TIME","Family","hdecide","Feminist",0.657819225972195,0.602260529605206,0.713377922339185
"535",1992,"YES, MOST OF THE TIME","Family","home","Conventional",0.407272726893359,0.350642393365011,0.463903060421708
"536",1992,"YES, MOST OF THE TIME","Family","home","Feminist",0.592727273106641,0.536096939578292,0.649357606634989
"537",1992,"YES, ALL OR NEARLY ALL OF THE TIME","Public","jobopp","Conventional",0.0935106811816574,0.0674441146744445,0.11957724768887
"538",1992,"YES, ALL OR NEARLY ALL OF THE TIME","Public","jobopp","Feminist",0.906489318818343,0.88042275231113,0.932555885325556
"539",1992,"YES, ALL OR NEARLY ALL OF THE TIME","Public","lead","Conventional",0.0769850870055929,0.0539100679530464,0.100060106058139
"540",1992,"YES, ALL OR NEARLY ALL OF THE TIME","Public","lead","Feminist",0.923014912994407,0.899939893941861,0.946089932046954
"541",1992,"YES, ALL OR NEARLY ALL OF THE TIME","Family","hdecide","Conventional",0.273367952007537,0.235032639368985,0.31170326464609
"542",1992,"YES, ALL OR NEARLY ALL OF THE TIME","Family","hdecide","Feminist",0.726632047992463,0.68829673535391,0.764967360631015
"543",1992,"YES, ALL OR NEARLY ALL OF THE TIME","Family","home","Conventional",0.339782346171958,0.298259587049788,0.381305105294128
"544",1992,"YES, ALL OR NEARLY ALL OF THE TIME","Family","home","Feminist",0.660217653828042,0.618694894705872,0.701740412950212
"545",1993,"NO, NOT EMPLOYED","Public","jobopp","Conventional",0.118727914725878,0.0813611829665465,0.15609464648521
"546",1993,"NO, NOT EMPLOYED","Public","jobopp","Feminist",0.881272085274122,0.84390535351479,0.918638817033453
"547",1993,"NO, NOT EMPLOYED","Public","lead","Conventional",0.0883392228371177,0.0549527120755328,0.121725733598703
"548",1993,"NO, NOT EMPLOYED","Public","lead","Feminist",0.911660777162882,0.878274266401297,0.945047287924467
"549",1993,"NO, NOT EMPLOYED","Family","hdecide","Conventional",0.307570976949917,0.252281982654572,0.362859971245263
"550",1993,"NO, NOT EMPLOYED","Family","hdecide","Feminist",0.692429023050083,0.637140028754737,0.747718017345428
"551",1993,"NO, NOT EMPLOYED","Family","home","Conventional",0.44240282714716,0.388607418871369,0.49619823542295
"552",1993,"NO, NOT EMPLOYED","Family","home","Feminist",0.55759717285284,0.50380176457705,0.611392581128631
"553",1993,"YES, SOME OF THE TIME WHEN I WAS GROWING UP","Public","jobopp","Conventional",0.113034072517982,0.0809533699274607,0.145114775108503
"554",1993,"YES, SOME OF THE TIME WHEN I WAS GROWING UP","Public","jobopp","Feminist",0.886965927482018,0.854885224891497,0.919046630072539
"555",1993,"YES, SOME OF THE TIME WHEN I WAS GROWING UP","Public","lead","Conventional",0.0941049215787671,0.0638603496201087,0.124349493537425
"556",1993,"YES, SOME OF THE TIME WHEN I WAS GROWING UP","Public","lead","Feminist",0.905895078421233,0.875650506462574,0.936139650379891
"557",1993,"YES, SOME OF THE TIME WHEN I WAS GROWING UP","Family","hdecide","Conventional",0.339063426203148,0.288806653533663,0.389320198872634
"558",1993,"YES, SOME OF THE TIME WHEN I WAS GROWING UP","Family","hdecide","Feminist",0.660936573796852,0.610679801127366,0.711193346466337
"559",1993,"YES, SOME OF THE TIME WHEN I WAS GROWING UP","Family","home","Conventional",0.453217955984177,0.404277671615926,0.502158240352428
"560",1993,"YES, SOME OF THE TIME WHEN I WAS GROWING UP","Family","home","Feminist",0.546782044015823,0.497841759647572,0.595722328384074
"561",1993,"YES, MOST OF THE TIME","Public","jobopp","Conventional",0.137636080691553,0.0892544682285804,0.186017693154526
"562",1993,"YES, MOST OF THE TIME","Public","jobopp","Feminist",0.862363919308447,0.813982306845474,0.91074553177142
"563",1993,"YES, MOST OF THE TIME","Public","lead","Conventional",0.0723172625372276,0.0405816400498154,0.10405288502464
"564",1993,"YES, MOST OF THE TIME","Public","lead","Feminist",0.927682737462772,0.89594711497536,0.959418359950185
"565",1993,"YES, MOST OF THE TIME","Family","hdecide","Conventional",0.324623911935545,0.266196939589737,0.383050884281352
"566",1993,"YES, MOST OF THE TIME","Family","hdecide","Feminist",0.675376088064455,0.616949115718648,0.733803060410263
"567",1993,"YES, MOST OF THE TIME","Family","home","Conventional",0.397356143772146,0.338756340444347,0.455955947099945
"568",1993,"YES, MOST OF THE TIME","Family","home","Feminist",0.602643856227854,0.544044052900055,0.661243659555653
"569",1993,"YES, ALL OR NEARLY ALL OF THE TIME","Public","jobopp","Conventional",0.0890522879567375,0.0614410636013283,0.116663512312147
"570",1993,"YES, ALL OR NEARLY ALL OF THE TIME","Public","jobopp","Feminist",0.910947712043263,0.883336487687853,0.938558936398672
"571",1993,"YES, ALL OR NEARLY ALL OF THE TIME","Public","lead","Conventional",0.0780228762397734,0.0478710718431699,0.108174680636377
"572",1993,"YES, ALL OR NEARLY ALL OF THE TIME","Public","lead","Feminist",0.921977123760227,0.891825319363623,0.95212892815683
"573",1993,"YES, ALL OR NEARLY ALL OF THE TIME","Family","hdecide","Conventional",0.247422680805569,0.212165679250673,0.282679682360465
"574",1993,"YES, ALL OR NEARLY ALL OF THE TIME","Family","hdecide","Feminist",0.752577319194431,0.717320317639535,0.787834320749327
"575",1993,"YES, ALL OR NEARLY ALL OF THE TIME","Family","home","Conventional",0.348039216271907,0.303793495441515,0.392284937102299
"576",1993,"YES, ALL OR NEARLY ALL OF THE TIME","Family","home","Feminist",0.651960783728093,0.607715062897701,0.696206504558485
"577",1994,"NO, NOT EMPLOYED","Public","jobopp","Conventional",0.201557093545736,0.149299473430814,0.253814713660659
"578",1994,"NO, NOT EMPLOYED","Public","jobopp","Feminist",0.798442906454264,0.746185286339341,0.850700526569186
"579",1994,"NO, NOT EMPLOYED","Public","lead","Conventional",0.106401384156789,0.0654386547100269,0.14736411360355
"580",1994,"NO, NOT EMPLOYED","Public","lead","Feminist",0.893598615843211,0.85263588639645,0.934561345289973
"581",1994,"NO, NOT EMPLOYED","Family","hdecide","Conventional",0.331834532804229,0.274657527685286,0.389011537923172
