"","year","race","sphere","variable","val","prop","prop_low","prop_upp"
"307",1995,"Black","Public","lead","Conventional",0.0521541949459553,0.0244252972457017,0.079883092646209
"308",1995,"Black","Public","lead","Feminist",0.947845805054045,0.920116907353791,0.975574702754298
"309",1995,"Black","Family","hdecide","Conventional",0.285867236264818,0.228009488442637,0.343724984086998
"310",1995,"Black","Family","hdecide","Feminist",0.714132763735182,0.656275015913002,0.771990511557363
"311",1995,"Black","Family","home","Conventional",0.391156461306244,0.323336723950248,0.45897619866224
"312",1995,"Black","Family","home","Feminist",0.608843538693756,0.54102380133776,0.676663276049752
"313",1995,"White","Public","jobopp","Conventional",0.121259568725528,0.103068041908676,0.139451095542381
"314",1995,"White","Public","jobopp","Feminist",0.878740431274472,0.860548904457619,0.896931958091324
"315",1995,"White","Public","lead","Conventional",0.0942936673020413,0.0774127410226149,0.111174593581468
"316",1995,"White","Public","lead","Feminist",0.905706332697959,0.888825406418532,0.922587258977385
"317",1995,"White","Family","hdecide","Conventional",0.303480905887704,0.27836467158531,0.328597140190099
"318",1995,"White","Family","hdecide","Feminist",0.696519094112296,0.671402859809901,0.72163532841469
"319",1995,"White","Family","home","Conventional",0.453549060255017,0.426219940440493,0.480878180069541
"320",1995,"White","Family","home","Feminist",0.546450939744983,0.519121819930459,0.573780059559507
"321",1996,"Black","Public","jobopp","Conventional",0.0927403979128692,0.0470916245552934,0.138389171270445
"322",1996,"Black","Public","jobopp","Feminist",0.907259602087131,0.861610828729555,0.952908375444707
"323",1996,"Black","Public","lead","Conventional",0.08330899341387,0.0450297124377284,0.121588274390012
"324",1996,"Black","Public","lead","Feminist",0.91669100658613,0.878411725609988,0.954970287562272
"325",1996,"Black","Family","hdecide","Conventional",0.277750412634585,0.217215097983497,0.338285727285673
"326",1996,"Black","Family","hdecide","Feminist",0.722249587365415,0.661714272714327,0.782784902016503
"327",1996,"Black","Family","home","Conventional",0.372529030279901,0.304706179894085,0.440351880665718
"328",1996,"Black","Family","home","Feminist",0.627470969720099,0.559648119334282,0.695293820105915
"329",1996,"White","Public","jobopp","Conventional",0.123544324630035,0.103802424576077,0.143286224683994
"330",1996,"White","Public","jobopp","Feminist",0.876455675369965,0.856713775316006,0.896197575423923
"331",1996,"White","Public","lead","Conventional",0.0904287694843506,0.0717134104351048,0.109144128533596
"332",1996,"White","Public","lead","Feminist",0.909571230515649,0.890855871466404,0.928286589564895
"333",1996,"White","Family","hdecide","Conventional",0.303669366287989,0.275795595235138,0.33154313734084
"334",1996,"White","Family","hdecide","Feminist",0.696330633712011,0.66845686265916,0.724204404764862
"335",1996,"White","Family","home","Conventional",0.440083668518959,0.408975889904508,0.47119144713341
"336",1996,"White","Family","home","Feminist",0.559916331481041,0.52880855286659,0.591024110095492
"337",1997,"Black","Public","jobopp","Conventional",0.0935721126797165,0.0535562231648532,0.13358800219458
"338",1997,"Black","Public","jobopp","Feminist",0.906427887320283,0.86641199780542,0.946443776835147
"339",1997,"Black","Public","lead","Conventional",0.0516858102828611,0.0234132719262943,0.0799583486394279
"340",1997,"Black","Public","lead","Feminist",0.948314189717139,0.920041651360572,0.976586728073706
"341",1997,"Black","Family","hdecide","Conventional",0.294493743291228,0.237237115730158,0.351750370852297
"342",1997,"Black","Family","hdecide","Feminist",0.705506256708772,0.648249629147703,0.762762884269842
"343",1997,"Black","Family","home","Conventional",0.37897420585693,0.311344874015333,0.446603537698527
"344",1997,"Black","Family","home","Feminist",0.62102579414307,0.553396462301473,0.688655125984667
"345",1997,"White","Public","jobopp","Conventional",0.123737897035204,0.10244736656846,0.145028427501948
"346",1997,"White","Public","jobopp","Feminist",0.876262102964796,0.854971572498052,0.89755263343154
"347",1997,"White","Public","lead","Conventional",0.0959434579286958,0.0765885179372811,0.115298397920111
"348",1997,"White","Public","lead","Feminist",0.904056542071304,0.884701602079889,0.923411482062719
"349",1997,"White","Family","hdecide","Conventional",0.326699646330995,0.297250419992753,0.356148872669238
"350",1997,"White","Family","hdecide","Feminist",0.673300353669005,0.643851127330762,0.702749580007247
"351",1997,"White","Family","home","Conventional",0.459413087662511,0.427996647070556,0.490829528254467
"352",1997,"White","Family","home","Feminist",0.540586912337488,0.509170471745533,0.572003352929444
"353",1998,"Black","Public","jobopp","Conventional",0.122039024297484,0.0767123563614152,0.167365692233553
"354",1998,"Black","Public","jobopp","Feminist",0.877960975702516,0.832634307766447,0.923287643638585
"355",1998,"Black","Public","lead","Conventional",0.0969173533604557,0.0577162912415158,0.136118415479396
"356",1998,"Black","Public","lead","Feminist",0.903082646639544,0.863881584520604,0.942283708758484
"357",1998,"Black","Family","hdecide","Conventional",0.267866965698588,0.207199446174006,0.32853448522317
"358",1998,"Black","Family","hdecide","Feminist",0.732133034301412,0.67146551477683,0.792800553825994
"359",1998,"Black","Family","home","Conventional",0.408481193593108,0.342932501484703,0.474029885701513
"360",1998,"Black","Family","home","Feminist",0.591518806406892,0.525970114298487,0.657067498515297
"361",1998,"White","Public","jobopp","Conventional",0.133803470106888,0.111864816915182,0.155742123298594
"362",1998,"White","Public","jobopp","Feminist",0.866196529893112,0.844257876701406,0.888135183084818
"363",1998,"White","Public","lead","Conventional",0.107708889876768,0.0879186345731509,0.127499145180385
"364",1998,"White","Public","lead","Feminist",0.892291110123232,0.872500854819615,0.912081365426849
"365",1998,"White","Family","hdecide","Conventional",0.320513769471041,0.291100310682387,0.349927228259695
"366",1998,"White","Family","hdecide","Feminist",0.679486230528959,0.650072771740305,0.708899689317613
"367",1998,"White","Family","home","Conventional",0.463206114448332,0.432069594509528,0.494342634387135
"368",1998,"White","Family","home","Feminist",0.536793885551668,0.505657365612865,0.567930405490472
"369",1999,"Black","Public","jobopp","Conventional",0.0963501098209964,0.0570409923126577,0.135659227329335
"370",1999,"Black","Public","jobopp","Feminist",0.903649890179004,0.864340772670665,0.942959007687342
"371",1999,"Black","Public","lead","Conventional",0.0936791928957419,0.0526969893267276,0.134661396464756
"372",1999,"Black","Public","lead","Feminist",0.906320807104258,0.865338603535244,0.947303010673272
"373",1999,"Black","Family","hdecide","Conventional",0.312250869510484,0.244978341745394,0.379523397275574
"374",1999,"Black","Family","hdecide","Feminist",0.687749130489516,0.620476602724426,0.755021658254606
"375",1999,"Black","Family","home","Conventional",0.392909970045477,0.322884823628801,0.462935116462153
"376",1999,"Black","Family","home","Feminist",0.607090029954523,0.537064883537847,0.677115176371199
"377",1999,"White","Public","jobopp","Conventional",0.101624905536064,0.0816129061176807,0.121636904954447
"378",1999,"White","Public","jobopp","Feminist",0.898375094463936,0.878363095045553,0.918387093882319
"379",1999,"White","Public","lead","Conventional",0.0976517488644528,0.0769214856661753,0.11838201206273
"380",1999,"White","Public","lead","Feminist",0.902348251135547,0.88161798793727,0.923078514333825
"381",1999,"White","Family","hdecide","Conventional",0.299706749170786,0.270807797049128,0.328605701292445
"382",1999,"White","Family","hdecide","Feminist",0.700293250829214,0.671394298707555,0.729192202950872
"383",1999,"White","Family","home","Conventional",0.496332488940591,0.463567876443954,0.529097101437228
"384",1999,"White","Family","home","Feminist",0.503667511059409,0.470902898562772,0.536432123556046
"385",2000,"Black","Public","jobopp","Conventional",0.0966291842878463,0.0474479020590495,0.145810466516643
"386",2000,"Black","Public","jobopp","Feminist",0.903370815712154,0.854189533483357,0.95255209794095
"387",2000,"Black","Public","lead","Conventional",0.0519152513187154,0.0145911664504294,0.0892393361870014
"388",2000,"Black","Public","lead","Feminist",0.948084748681285,0.910760663812999,0.985408833549571
"389",2000,"Black","Family","hdecide","Conventional",0.2984983774126,0.228586786722749,0.368409968102451
"390",2000,"Black","Family","hdecide","Feminist",0.7015016225874,0.631590031897549,0.771413213277251
"391",2000,"Black","Family","home","Conventional",0.421192864580341,0.345911270982334,0.496474458178349
"392",2000,"Black","Family","home","Feminist",0.578807135419659,0.503525541821651,0.654088729017666
"393",2000,"White","Public","jobopp","Conventional",0.109129836860897,0.0868139366742121,0.131445737047582
"394",2000,"White","Public","jobopp","Feminist",0.890870163139103,0.868554262952418,0.913186063325788
"395",2000,"White","Public","lead","Conventional",0.0930757285155178,0.0716901751911402,0.114461281839895
"396",2000,"White","Public","lead","Feminist",0.906924271484482,0.885538718160105,0.92830982480886
"397",2000,"White","Family","hdecide","Conventional",0.344727039273321,0.310598884106643,0.378855194439999
"398",2000,"White","Family","hdecide","Feminist",0.655272960726679,0.621144805560001,0.689401115893357
"399",2000,"White","Family","home","Conventional",0.481784812855135,0.4460621717623,0.517507453947971
"400",2000,"White","Family","home","Feminist",0.518215187144864,0.482492546052029,0.5539378282377
"401",2001,"Black","Public","jobopp","Conventional",0.0855775687896617,0.0364474155158631,0.13470772206346
"402",2001,"Black","Public","jobopp","Feminist",0.914422431210338,0.86529227793654,0.963552584484137
"403",2001,"Black","Public","lead","Conventional",0.0644645468766096,0.0203849550479352,0.108544138705284
"404",2001,"Black","Public","lead","Feminist",0.93553545312339,0.891455861294716,0.979615044952065
"405",2001,"Black","Family","hdecide","Conventional",0.296411868959549,0.228992649610209,0.36383108830889
"406",2001,"Black","Family","hdecide","Feminist",0.70358813104045,0.63616891169111,0.771007350389791
"407",2001,"Black","Family","home","Conventional",0.408739726097147,0.328305095911291,0.489174356283004
"408",2001,"Black","Family","home","Feminist",0.591260273902853,0.510825643716996,0.671694904088709
"409",2001,"White","Public","jobopp","Conventional",0.133226763158772,0.10779550950836,0.158658016809185
"410",2001,"White","Public","jobopp","Feminist",0.866773236841228,0.841341983190815,0.89220449049164
"411",2001,"White","Public","lead","Conventional",0.101482752082807,0.0786032227006664,0.124362281464947
"412",2001,"White","Public","lead","Feminist",0.898517247917193,0.875637718535053,0.921396777299334
"413",2001,"White","Family","hdecide","Conventional",0.340742705551481,0.306706538585117,0.374778872517844
"414",2001,"White","Family","hdecide","Feminist",0.659257294448519,0.625221127482156,0.693293461414883
"415",2001,"White","Family","home","Conventional",0.496338066465419,0.459873338160775,0.532802794770063
"416",2001,"White","Family","home","Feminist",0.503661933534581,0.467197205229937,0.540126661839225
"417",2002,"Black","Public","jobopp","Conventional",0.103996337442966,0.0446988599551202,0.163293814930811
"418",2002,"Black","Public","jobopp","Feminist",0.896003662557034,0.836706185069189,0.95530114004488
"419",2002,"Black","Public","lead","Conventional",0.0461715426485299,0.0166615121183268,0.075681573178733
"420",2002,"Black","Public","lead","Feminist",0.95382845735147,0.924318426821267,0.983338487881673
"421",2002,"Black","Family","hdecide","Conventional",0.331885169828581,0.247662591610856,0.416107748046306
"422",2002,"Black","Family","hdecide","Feminist",0.668114830171419,0.583892251953694,0.752337408389144
"423",2002,"Black","Family","home","Conventional",0.444251945001767,0.357484094790681,0.531019795212854
"424",2002,"Black","Family","home","Feminist",0.555748054998233,0.468980204787146,0.642515905209319
"425",2002,"White","Public","jobopp","Conventional",0.112191577207966,0.0907128567341347,0.133670297681797
"426",2002,"White","Public","jobopp","Feminist",0.887808422792034,0.866329702318203,0.909287143265865
"427",2002,"White","Public","lead","Conventional",0.0700439879917149,0.052955033088377,0.0871329428950528
"428",2002,"White","Public","lead","Feminist",0.929956012008285,0.912867057104947,0.947044966911623
"429",2002,"White","Family","hdecide","Conventional",0.31418189491046,0.282814710345774,0.345549079475146
"430",2002,"White","Family","hdecide","Feminist",0.68581810508954,0.654450920524854,0.717185289654226
"431",2002,"White","Family","home","Conventional",0.495192313058953,0.460110853423055,0.530273772694851
"432",2002,"White","Family","home","Feminist",0.504807686941047,0.469726227305149,0.539889146576945
"433",2003,"Black","Public","jobopp","Conventional",0.0760383942810302,0.0398969115780447,0.112179876984016
"434",2003,"Black","Public","jobopp","Feminist",0.92396160571897,0.887820123015984,0.960103088421955
"435",2003,"Black","Public","lead","Conventional",0.0660579913809043,0.0320568356954818,0.100059147066327
"436",2003,"Black","Public","lead","Feminist",0.933942008619096,0.899940852933673,0.967943164304518
"437",2003,"Black","Family","hdecide","Conventional",0.342861025828298,0.277900999405468,0.407821052251128
"438",2003,"Black","Family","hdecide","Feminist",0.657138974171702,0.592178947748872,0.722099000594532
"439",2003,"Black","Family","home","Conventional",0.398118046144461,0.328919608018374,0.467316484270549
"440",2003,"Black","Family","home","Feminist",0.601881953855539,0.532683515729451,0.671080391981626
"441",2003,"White","Public","jobopp","Conventional",0.131049453072001,0.108199081622338,0.153899824521665
"442",2003,"White","Public","jobopp","Feminist",0.868950546927999,0.846100175478335,0.891800918377662
"443",2003,"White","Public","lead","Conventional",0.114364046957997,0.0925940096033478,0.136134084312647
"444",2003,"White","Public","lead","Feminist",0.885635953042003,0.863865915687353,0.907405990396652
"445",2003,"White","Family","hdecide","Conventional",0.323892087366539,0.291220146324608,0.356564028408469
"446",2003,"White","Family","hdecide","Feminist",0.676107912633461,0.643435971591531,0.708779853675392
"447",2003,"White","Family","home","Conventional",0.528854194313738,0.494838512415308,0.562869876212169
"448",2003,"White","Family","home","Feminist",0.471145805686262,0.437130123787831,0.505161487584692
"449",2004,"Black","Public","jobopp","Conventional",0.1091536140371,0.0649476486053037,0.153359579468896
"450",2004,"Black","Public","jobopp","Feminist",0.8908463859629,0.846640420531104,0.935052351394696
"451",2004,"Black","Public","lead","Conventional",0.069965426533711,0.0340987253024888,0.105832127764933
"452",2004,"Black","Public","lead","Feminist",0.930034573466289,0.894167872235067,0.965901274697511
"453",2004,"Black","Family","hdecide","Conventional",0.337318952940818,0.270248700799482,0.404389205082153
"454",2004,"Black","Family","hdecide","Feminist",0.662681047059182,0.595610794917847,0.729751299200518
"455",2004,"Black","Family","home","Conventional",0.523944237395788,0.45282460412044,0.595063870671137
"456",2004,"Black","Family","home","Feminist",0.476055762604212,0.404936129328863,0.54717539587956
"457",2004,"White","Public","jobopp","Conventional",0.142521456561344,0.120344972659709,0.164697940462978
"458",2004,"White","Public","jobopp","Feminist",0.857478543438656,0.835302059537022,0.879655027340291
"459",2004,"White","Public","lead","Conventional",0.113176021528238,0.0935970008764973,0.132755042179979
"460",2004,"White","Public","lead","Feminist",0.886823978471762,0.867244957820021,0.906402999123503
"461",2004,"White","Family","hdecide","Conventional",0.313703827586854,0.284426808223647,0.342980846950061
"462",2004,"White","Family","hdecide","Feminist",0.686296172413146,0.657019153049939,0.715573191776353
"463",2004,"White","Family","home","Conventional",0.522427296653889,0.489897076908425,0.554957516399353
"464",2004,"White","Family","home","Feminist",0.477572703346111,0.445042483600647,0.510102923091575
"465",2005,"Black","Public","jobopp","Conventional",0.0871392439240671,0.0472228168373368,0.127055671010797
"466",2005,"Black","Public","jobopp","Feminist",0.912860756075933,0.872944328989203,0.952777183162663
"467",2005,"Black","Public","lead","Conventional",0.0852064979787109,0.0466522654951048,0.123760730462317
"468",2005,"Black","Public","lead","Feminist",0.914793502021289,0.876239269537683,0.953347734504895
"469",2005,"Black","Family","hdecide","Conventional",0.343814289005762,0.270561055857903,0.417067522153621
"470",2005,"Black","Family","hdecide","Feminist",0.656185710994238,0.582932477846379,0.729438944142097
"471",2005,"Black","Family","home","Conventional",0.446558578579406,0.371712860820163,0.521404296338649
"472",2005,"Black","Family","home","Feminist",0.553441421420594,0.478595703661351,0.628287139179837
"473",2005,"White","Public","jobopp","Conventional",0.145140541975175,0.122783429809229,0.167497654141121
"474",2005,"White","Public","jobopp","Feminist",0.854859458024825,0.83250234585888,0.877216570190771
"475",2005,"White","Public","lead","Conventional",0.128430081173087,0.106185105073566,0.150675057272609
"476",2005,"White","Public","lead","Feminist",0.871569918826912,0.849324942727391,0.893814894926434
"477",2005,"White","Family","hdecide","Conventional",0.319841528317713,0.29098059565487,0.348702460980555
"478",2005,"White","Family","hdecide","Feminist",0.680158471682287,0.651297539019445,0.70901940434513
"479",2005,"White","Family","home","Conventional",0.520939579189331,0.48945559650033,0.552423561878332
"480",2005,"White","Family","home","Feminist",0.479060420810669,0.447576438121668,0.51054440349967
"481",2006,"Black","Public","jobopp","Conventional",0.0827455930317835,0.0438443762041073,0.12164680985946
"482",2006,"Black","Public","jobopp","Feminist",0.917254406968216,0.87835319014054,0.956155623795893
"483",2006,"Black","Public","lead","Conventional",0.0855040450605649,0.0411965322311451,0.129811557889985
"484",2006,"Black","Public","lead","Feminist",0.914495954939435,0.870188442110015,0.958803467768855
"485",2006,"Black","Family","hdecide","Conventional",0.388476050733743,0.313085354297052,0.463866747170434
"486",2006,"Black","Family","hdecide","Feminist",0.611523949266257,0.536133252829566,0.686914645702948
"487",2006,"Black","Family","home","Conventional",0.52110974963251,0.44632588707259,0.595893612192431
"488",2006,"Black","Family","home","Feminist",0.47889025036749,0.404106387807569,0.55367411292741
"489",2006,"White","Public","jobopp","Conventional",0.115056989679744,0.0944292084535642,0.135684770905923
"490",2006,"White","Public","jobopp","Feminist",0.884943010320256,0.864315229094077,0.905570791546436
"491",2006,"White","Public","lead","Conventional",0.0848075060844734,0.0674661649409364,0.10214884722801
"492",2006,"White","Public","lead","Feminist",0.915192493915527,0.89785115277199,0.932533835059064
"493",2006,"White","Family","hdecide","Conventional",0.331313725244428,0.30117191683199,0.361455533656866
"494",2006,"White","Family","hdecide","Feminist",0.668686274755572,0.638544466343134,0.69882808316801
"495",2006,"White","Family","home","Conventional",0.552266868647123,0.520596616284072,0.583937121010174
"496",2006,"White","Family","home","Feminist",0.447733131352877,0.416062878989826,0.479403383715928
"497",2007,"Black","Public","jobopp","Conventional",0.094780719386888,0.0467848513301135,0.142776587443662
"498",2007,"Black","Public","jobopp","Feminist",0.905219280613112,0.857223412556338,0.953215148669887
"499",2007,"Black","Public","lead","Conventional",0.0931633156578299,0.0500751533491259,0.136251477966534
"500",2007,"Black","Public","lead","Feminist",0.90683668434217,0.863748522033466,0.949924846650874
"501",2007,"Black","Family","hdecide","Conventional",0.395631043394333,0.319984140470308,0.471277946318358
"502",2007,"Black","Family","hdecide","Feminist",0.604368956605667,0.528722053681642,0.680015859529692
"503",2007,"Black","Family","home","Conventional",0.4932147638245,0.415842755539282,0.570586772109718
"504",2007,"Black","Family","home","Feminist",0.5067852361755,0.429413227890282,0.584157244460718
"505",2007,"White","Public","jobopp","Conventional",0.135677810552843,0.114745333232792,0.156610287872895
"506",2007,"White","Public","jobopp","Feminist",0.864322189447157,0.843389712127105,0.885254666767208
"507",2007,"White","Public","lead","Conventional",0.124147323238748,0.103589140434895,0.144705506042601
"508",2007,"White","Public","lead","Feminist",0.875852676761252,0.855294493957399,0.896410859565105
"509",2007,"White","Family","hdecide","Conventional",0.371554331533128,0.340820852825878,0.402287810240378
"510",2007,"White","Family","hdecide","Feminist",0.628445668466872,0.597712189759622,0.659179147174122
"511",2007,"White","Family","home","Conventional",0.540470448186637,0.508987566732994,0.57195332964028
"512",2007,"White","Family","home","Feminist",0.459529551813363,0.42804667035972,0.491012433267006
"513",2008,"Black","Public","jobopp","Conventional",0.0665629680312742,0.0307538073329991,0.102372128729549
"514",2008,"Black","Public","jobopp","Feminist",0.933437031968726,0.897627871270451,0.969246192667001
"515",2008,"Black","Public","lead","Conventional",0.0909435637094484,0.0484943141013832,0.133392813317514
"516",2008,"Black","Public","lead","Feminist",0.909056436290552,0.866607186682486,0.951505685898617
"517",2008,"Black","Family","hdecide","Conventional",0.384954504359928,0.315624356773135,0.454284651946721
"518",2008,"Black","Family","hdecide","Feminist",0.615045495640072,0.545715348053279,0.684375643226865
"519",2008,"Black","Family","home","Conventional",0.519983431583481,0.447535508758631,0.592431354408331
"520",2008,"Black","Family","home","Feminist",0.480016568416519,0.40756864559167,0.552464491241369
"521",2008,"White","Public","jobopp","Conventional",0.128584113113614,0.105126663372008,0.152041562855221
"522",2008,"White","Public","jobopp","Feminist",0.871415886886386,0.847958437144779,0.894873336627992
"523",2008,"White","Public","lead","Conventional",0.124707002482213,0.100718355053478,0.148695649910948
"524",2008,"White","Public","lead","Feminist",0.875292997517787,0.851304350089052,0.899281644946522
"525",2008,"White","Family","hdecide","Conventional",0.33931888033727,0.306247379572513,0.372390381102027
"526",2008,"White","Family","hdecide","Feminist",0.66068111966273,0.627609618897973,0.693752620427487
"527",2008,"White","Family","home","Conventional",0.552393068942698,0.516807014847821,0.587979123037574
"528",2008,"White","Family","home","Feminist",0.447606931057302,0.412020876962426,0.483192985152179
"529",2009,"Black","Public","jobopp","Conventional",0.101640566124171,0.0516178779510611,0.151663254297281
"530",2009,"Black","Public","jobopp","Feminist",0.898359433875829,0.848336745702719,0.948382122048939
"531",2009,"Black","Public","lead","Conventional",0.0585607301455813,0.0240658471558124,0.0930556131353502
"532",2009,"Black","Public","lead","Feminist",0.941439269854419,0.90694438686465,0.975934152844187
"533",2009,"Black","Family","hdecide","Conventional",0.396097862364683,0.3115270641275,0.480668660601866
"534",2009,"Black","Family","hdecide","Feminist",0.603902137635317,0.519331339398134,0.6884729358725
"535",2009,"Black","Family","home","Conventional",0.577190761398943,0.489899272912987,0.664482249884899
"536",2009,"Black","Family","home","Feminist",0.422809238601057,0.335517750115101,0.510100727087013
"537",2009,"White","Public","jobopp","Conventional",0.137724463476611,0.111952324147535,0.163496602805688
"538",2009,"White","Public","jobopp","Feminist",0.862275536523389,0.836503397194312,0.888047675852465
"539",2009,"White","Public","lead","Conventional",0.122908427138805,0.0985042096562884,0.147312644621322
"540",2009,"White","Public","lead","Feminist",0.877091572861195,0.852687355378678,0.901495790343712
"541",2009,"White","Family","hdecide","Conventional",0.33590174779018,0.302361475752997,0.369442019827364
"542",2009,"White","Family","hdecide","Feminist",0.66409825220982,0.630557980172636,0.697638524247003
"543",2009,"White","Family","home","Conventional",0.530557599880725,0.493991352102042,0.567123847659407
"544",2009,"White","Family","home","Feminist",0.469442400119275,0.432876152340593,0.506008647897958
"545",2010,"Black","Public","jobopp","Conventional",0.116727136777496,0.0600589631252207,0.173395310429771
"546",2010,"Black","Public","jobopp","Feminist",0.883272863222504,0.826604689570228,0.939941036874779
"547",2010,"Black","Public","lead","Conventional",0.0723132079078378,0.0354690824388818,0.109157333376794
"548",2010,"Black","Public","lead","Feminist",0.927686792092162,0.890842666623206,0.964530917561118
"549",2010,"Black","Family","hdecide","Conventional",0.440331048936199,0.364092930488603,0.516569167383796
"550",2010,"Black","Family","hdecide","Feminist",0.559668951063801,0.483430832616204,0.635907069511397
"551",2010,"Black","Family","home","Conventional",0.572853905204115,0.495667089799605,0.650040720608625
"552",2010,"Black","Family","home","Feminist",0.427146094795885,0.349959279391375,0.504332910200395
"553",2010,"White","Public","jobopp","Conventional",0.146535866386045,0.12097560659006,0.17209612618203
"554",2010,"White","Public","jobopp","Feminist",0.853464133613955,0.82790387381797,0.87902439340994
"555",2010,"White","Public","lead","Conventional",0.115130968238994,0.0924687048081959,0.137793231669792
"556",2010,"White","Public","lead","Feminist",0.884869031761006,0.862206768330208,0.907531295191804
"557",2010,"White","Family","hdecide","Conventional",0.349882879166409,0.317550363783088,0.38221539454973
"558",2010,"White","Family","hdecide","Feminist",0.650117120833591,0.61778460545027,0.682449636216912
"559",2010,"White","Family","home","Conventional",0.564560569055516,0.529780946138904,0.599340191972128
"560",2010,"White","Family","home","Feminist",0.435439430944484,0.400659808027872,0.470219053861096
"561",2011,"Black","Public","jobopp","Conventional",0.107676107022094,0.0639717379180752,0.151380476126114
"562",2011,"Black","Public","jobopp","Feminist",0.892323892977906,0.848619523873886,0.936028262081925
"563",2011,"Black","Public","lead","Conventional",0.097753897835585,0.0594757927314869,0.136032002939683
"564",2011,"Black","Public","lead","Feminist",0.902246102164415,0.863967997060317,0.940524207268513
"565",2011,"Black","Family","hdecide","Conventional",0.41240088015353,0.346074754356547,0.478727005950513
"566",2011,"Black","Family","hdecide","Feminist",0.58759911984647,0.521272994049487,0.653925245643453
"567",2011,"Black","Family","home","Conventional",0.523755756808254,0.450507120754466,0.597004392862042
"568",2011,"Black","Family","home","Feminist",0.476244243191746,0.402995607137958,0.549492879245534
"569",2011,"White","Public","jobopp","Conventional",0.11476765128665,0.0926879839994024,0.136847318573898
"570",2011,"White","Public","jobopp","Feminist",0.88523234871335,0.863152681426102,0.907312016000598
"571",2011,"White","Public","lead","Conventional",0.0957488848522002,0.0748382215483084,0.116659548156092
"572",2011,"White","Public","lead","Feminist",0.9042511151478,0.883340451843908,0.925161778451692
"573",2011,"White","Family","hdecide","Conventional",0.367515517691709,0.333764358539448,0.401266676843969
"574",2011,"White","Family","hdecide","Feminist",0.632484482308291,0.598733323156031,0.666235641460552
"575",2011,"White","Family","home","Conventional",0.587833953976662,0.552619095449253,0.623048812504071
"576",2011,"White","Family","home","Feminist",0.412166046023338,0.376951187495929,0.447380904550747
"577",2012,"Black","Public","jobopp","Conventional",0.122921675271061,0.0703167114828854,0.175526639059237
"578",2012,"Black","Public","jobopp","Feminist",0.877078324728939,0.824473360940763,0.929683288517115
"579",2012,"Black","Public","lead","Conventional",0.107974115309051,0.041957608621115,0.173990621996987
"580",2012,"Black","Public","lead","Feminist",0.892025884690949,0.826009378003013,0.958042391378885
"581",2012,"Black","Family","hdecide","Conventional",0.416046573920875,0.323466673219457,0.508626474622294
"582",2012,"Black","Family","hdecide","Feminist",0.583953426079124,0.491373525377706,0.676533326780543
"583",2012,"Black","Family","home","Conventional",0.559766861032304,0.464227659015899,0.655306063048709
"584",2012,"Black","Family","home","Feminist",0.440233138967696,0.344693936951291,0.535772340984101
"585",2012,"White","Public","jobopp","Conventional",0.109757432688344,0.0874108705134248,0.132103994863264
"586",2012,"White","Public","jobopp","Feminist",0.890242567311656,0.867896005136736,0.912589129486575
"587",2012,"White","Public","lead","Conventional",0.105130965240652,0.0834752378602784,0.126786692621025
"588",2012,"White","Public","lead","Feminist",0.894869034759348,0.873213307378975,0.916524762139722
"589",2012,"White","Family","hdecide","Conventional",0.395472821155675,0.35952153977057,0.431424102540781
"590",2012,"White","Family","hdecide","Feminist",0.604527178844325,0.568575897459219,0.64047846022943
"591",2012,"White","Family","home","Conventional",0.565793095938874,0.529504644153392,0.602081547724356
"592",2012,"White","Family","home","Feminist",0.434206904061126,0.397918452275644,0.470495355846608
"593",2013,"Black","Public","jobopp","Conventional",0.111535239420054,0.0621605830971308,0.160909895742977
"594",2013,"Black","Public","jobopp","Feminist",0.888464760579946,0.839090104257023,0.937839416902869
"595",2013,"Black","Public","lead","Conventional",0.073363669031243,0.0350174162652306,0.111709921797255
"596",2013,"Black","Public","lead","Feminist",0.926636330968757,0.888290078202745,0.964982583734769
"597",2013,"Black","Family","hdecide","Conventional",0.432710791535336,0.355519771206827,0.509901811863845
"598",2013,"Black","Family","hdecide","Feminist",0.567289208464664,0.490098188136155,0.644480228793173
"599",2013,"Black","Family","home","Conventional",0.552361667902629,0.468941218336532,0.635782117468725
"600",2013,"Black","Family","home","Feminist",0.447638332097371,0.364217882531275,0.531058781663468
"601",2013,"White","Public","jobopp","Conventional",0.130476240308952,0.106206662997384,0.15474581762052
"602",2013,"White","Public","jobopp","Feminist",0.869523759691048,0.84525418237948,0.893793337002616
"603",2013,"White","Public","lead","Conventional",0.112311181924618,0.0890100660625083,0.135612297786727
"604",2013,"White","Public","lead","Feminist",0.887688818075382,0.864387702213273,0.910989933937492
"605",2013,"White","Family","hdecide","Conventional",0.364713178135413,0.330313766663275,0.399112589607551
"606",2013,"White","Family","hdecide","Feminist",0.635286821864587,0.600887410392449,0.669686233336725
"607",2013,"White","Family","home","Conventional",0.56681422212607,0.530964146356056,0.602664297896084
"608",2013,"White","Family","home","Feminist",0.43318577787393,0.397335702103916,0.469035853643944
"609",2014,"Black","Public","jobopp","Conventional",0.0823942444274484,0.0403741886768903,0.124414300178007
"610",2014,"Black","Public","jobopp","Feminist",0.917605755572552,0.875585699821993,0.95962581132311
"611",2014,"Black","Public","lead","Conventional",0.0771726559512755,0.0381101408291793,0.116235171073372
"612",2014,"Black","Public","lead","Feminist",0.922827344048725,0.883764828926628,0.961889859170821
