"","year","gender","sphere","variable","val","prop","prop_low","prop_upp"
"294",1988,"Men","Employed Mothers","suffer","Feminist",0.244250229752131,0.216441686691334,0.272058772812928
"295",1988,"Men","Employed Mothers","warm","Conventional",0.534498620619008,0.502622026188178,0.566375215049839
"296",1988,"Men","Employed Mothers","warm","Feminist",0.465501379380992,0.433624784950161,0.497377973811822
"297",1988,"Men","Family","hdecide","Conventional",0.534932957174538,0.503643072808167,0.56622284154091
"298",1988,"Men","Family","hdecide","Feminist",0.465067042825461,0.43377715845909,0.496356927191833
"299",1988,"Men","Family","home","Conventional",0.635924563036848,0.605230251380492,0.666618874693205
"300",1988,"Men","Family","home","Feminist",0.364075436963152,0.333381125306795,0.394769748619508
"301",1988,"Women","Public","jobopp","Conventional",0.051193805439808,0.0382667820718709,0.0641208288077451
"302",1988,"Women","Public","jobopp","Feminist",0.948806194560192,0.935879171192255,0.961733217928129
"303",1988,"Women","Public","lead","Conventional",0.027963002840241,0.0174964576497572,0.0384295480307249
"304",1988,"Women","Public","lead","Feminist",0.972036997159759,0.961570451969275,0.982503542350243
"305",1988,"Women","Employed Mothers","suffer","Conventional",0.538395353364019,0.508478296741882,0.568312409986156
"306",1988,"Women","Employed Mothers","suffer","Feminist",0.461604646635981,0.431687590013844,0.491521703258118
"307",1988,"Women","Employed Mothers","warm","Conventional",0.233813723288545,0.20827401310855,0.25935343346854
"308",1988,"Women","Employed Mothers","warm","Feminist",0.766186276711455,0.74064656653146,0.79172598689145
"309",1988,"Women","Family","hdecide","Conventional",0.14905869248651,0.126770439653395,0.171346945319626
"310",1988,"Women","Family","hdecide","Feminist",0.85094130751349,0.828653054680374,0.873229560346605
"311",1988,"Women","Family","home","Conventional",0.288234029325642,0.260623338613023,0.315844720038262
"312",1988,"Women","Family","home","Feminist",0.711765970674358,0.684155279961738,0.739376661386977
"313",1989,"Men","Public","jobopp","Conventional",0.251734665418767,0.221504123034904,0.281965207802631
"314",1989,"Men","Public","jobopp","Feminist",0.748265334581233,0.718034792197369,0.778495876965096
"315",1989,"Men","Public","lead","Conventional",0.193449903234479,0.165883180111282,0.221016626357677
"316",1989,"Men","Public","lead","Feminist",0.806550096765521,0.778983373642324,0.834116819888718
"317",1989,"Men","Employed Mothers","suffer","Conventional",0.727449348122294,0.696711526379875,0.758187169864712
"318",1989,"Men","Employed Mothers","suffer","Feminist",0.272550651877706,0.241812830135288,0.303288473620125
"319",1989,"Men","Employed Mothers","warm","Conventional",0.524007771625744,0.489511145197543,0.558504398053944
"320",1989,"Men","Employed Mothers","warm","Feminist",0.475992228374256,0.441495601946056,0.510488854802457
"321",1989,"Men","Family","hdecide","Conventional",0.527175367749272,0.493930629844751,0.560420105653792
"322",1989,"Men","Family","hdecide","Feminist",0.472824632250728,0.439579894346208,0.506069370155249
"323",1989,"Men","Family","home","Conventional",0.631973355276808,0.598646822538523,0.665299888015093
"324",1989,"Men","Family","home","Feminist",0.368026644723192,0.334700111984907,0.401353177461477
"325",1989,"Women","Public","jobopp","Conventional",0.0355880870534715,0.0227635977238271,0.048412576383116
"326",1989,"Women","Public","jobopp","Feminist",0.964411912946528,0.951587423616884,0.977236402276173
"327",1989,"Women","Public","lead","Conventional",0.0171630490836131,0.00831211926629355,0.0260139789009326
"328",1989,"Women","Public","lead","Feminist",0.982836950916387,0.973986021099067,0.991687880733706
"329",1989,"Women","Employed Mothers","suffer","Conventional",0.509591115364965,0.476432125671041,0.542750105058889
"330",1989,"Women","Employed Mothers","suffer","Feminist",0.490408884635035,0.457249894941111,0.523567874328959
"331",1989,"Women","Employed Mothers","warm","Conventional",0.25239777800128,0.222676148310419,0.282119407692142
"332",1989,"Women","Employed Mothers","warm","Feminist",0.74760222199872,0.717880592307858,0.777323851689581
"333",1989,"Women","Family","hdecide","Conventional",0.160462131364296,0.135843858005715,0.185080404722876
"334",1989,"Women","Family","hdecide","Feminist",0.839537868635704,0.814919595277124,0.864156141994285
"335",1989,"Women","Family","home","Conventional",0.290257445892462,0.260027626736312,0.320487265048612
"336",1989,"Women","Family","home","Feminist",0.709742554107538,0.679512734951388,0.739972373263688
"337",1990,"Men","Public","jobopp","Conventional",0.240810419668039,0.211750202862235,0.269870636473843
"338",1990,"Men","Public","jobopp","Feminist",0.759189580331961,0.730129363526157,0.788249797137765
"339",1990,"Men","Public","lead","Conventional",0.189869753884984,0.163034193969367,0.216705313800601
"340",1990,"Men","Public","lead","Feminist",0.810130246115016,0.783294686199399,0.836965806030633
"341",1990,"Men","Employed Mothers","suffer","Conventional",0.7342981185177,0.703535454430932,0.765060782604468
"342",1990,"Men","Employed Mothers","suffer","Feminist",0.2657018814823,0.234939217395532,0.296464545569068
"343",1990,"Men","Employed Mothers","warm","Conventional",0.512301012785591,0.477632725109101,0.546969300462081
"344",1990,"Men","Employed Mothers","warm","Feminist",0.487698987214409,0.453030699537918,0.522367274890899
"345",1990,"Men","Family","hdecide","Conventional",0.497267760213259,0.462401823722944,0.532133696703575
"346",1990,"Men","Family","hdecide","Feminist",0.502732239786741,0.467866303296425,0.537598176277056
"347",1990,"Men","Family","home","Conventional",0.617945006138289,0.584228570757847,0.65166144151873
"348",1990,"Men","Family","home","Feminist",0.382054993861711,0.34833855848127,0.415771429242153
"349",1990,"Women","Public","jobopp","Conventional",0.0299941760511346,0.0188738731207654,0.0411144789815039
"350",1990,"Women","Public","jobopp","Feminist",0.970005823948865,0.958885521018496,0.981126126879235
"351",1990,"Women","Public","lead","Conventional",0.0113570181557696,0.00335670001927036,0.0193573362922688
"352",1990,"Women","Public","lead","Feminist",0.98864298184423,0.980642663707731,0.99664329998073
"353",1990,"Women","Employed Mothers","suffer","Conventional",0.495340710323658,0.459814929086561,0.530866491560755
"354",1990,"Women","Employed Mothers","suffer","Feminist",0.504659289676342,0.469133508439245,0.540185070913439
"355",1990,"Women","Employed Mothers","warm","Conventional",0.205591147414895,0.176916925635201,0.234265369194589
"356",1990,"Women","Employed Mothers","warm","Feminist",0.794408852585105,0.765734630805411,0.823083074364799
"357",1990,"Women","Family","hdecide","Conventional",0.140760706502084,0.115666716527839,0.165854696476328
"358",1990,"Women","Family","hdecide","Feminist",0.859239293497916,0.834145303523672,0.884333283472161
"359",1990,"Women","Family","home","Conventional",0.235876528777899,0.206320725082453,0.265432332473345
"360",1990,"Women","Family","home","Feminist",0.764123471222101,0.734567667526655,0.793679274917547
"361",1991,"Men","Public","jobopp","Conventional",0.222761759975815,0.191759051932952,0.253764468018679
"362",1991,"Men","Public","jobopp","Feminist",0.777238240024185,0.746235531981321,0.808240948067048
"363",1991,"Men","Public","lead","Conventional",0.172685887893954,0.145189554462623,0.200182221325284
"364",1991,"Men","Public","lead","Feminist",0.827314112106046,0.799817778674715,0.854810445537377
"365",1991,"Men","Employed Mothers","suffer","Conventional",0.722610015474423,0.689353729611891,0.755866301336955
"366",1991,"Men","Employed Mothers","suffer","Feminist",0.277389984525577,0.244133698663045,0.310646270388108
"367",1991,"Men","Employed Mothers","warm","Conventional",0.507738998514062,0.470695484663417,0.544782512364707
"368",1991,"Men","Employed Mothers","warm","Feminist",0.492261001485938,0.455217487635293,0.529304515336583
"369",1991,"Men","Family","hdecide","Conventional",0.525686977017059,0.488182927653765,0.563191026380354
"370",1991,"Men","Family","hdecide","Feminist",0.474313022982941,0.436808973619646,0.511817072346235
"371",1991,"Men","Family","home","Conventional",0.621547799840292,0.585769084447067,0.657326515233517
"372",1991,"Men","Family","home","Feminist",0.378452200159708,0.342673484766483,0.414230915552933
"373",1991,"Women","Public","jobopp","Conventional",0.035580524293126,0.020557181951727,0.0506038666345249
"374",1991,"Women","Public","jobopp","Feminist",0.964419475706874,0.949396133365475,0.979442818048273
"375",1991,"Women","Public","lead","Conventional",0.0159176031494814,0.0063039957251888,0.025531210573774
"376",1991,"Women","Public","lead","Feminist",0.984082396850519,0.974468789426226,0.993696004274811
"377",1991,"Women","Employed Mothers","suffer","Conventional",0.47565543077455,0.437418033427445,0.513892828121655
"378",1991,"Women","Employed Mothers","suffer","Feminist",0.52434456922545,0.486107171878345,0.562581966572555
"379",1991,"Women","Employed Mothers","warm","Conventional",0.229400748784216,0.196564044927176,0.262237452641256
"380",1991,"Women","Employed Mothers","warm","Feminist",0.770599251215784,0.737762547358744,0.803435955072824
"381",1991,"Women","Family","hdecide","Conventional",0.118074477643807,0.0951389446247319,0.141010010662882
"382",1991,"Women","Family","hdecide","Feminist",0.881925522356193,0.858989989337118,0.904861055375268
"383",1991,"Women","Family","home","Conventional",0.270599251184779,0.236068658301887,0.30512984406767
"384",1991,"Women","Family","home","Feminist",0.729400748815221,0.69487015593233,0.763931341698113
"385",1992,"Men","Public","jobopp","Conventional",0.238616202852424,0.205931070828156,0.271301334876693
"386",1992,"Men","Public","jobopp","Feminist",0.761383797147576,0.728698665123307,0.794068929171844
"387",1992,"Men","Public","lead","Conventional",0.167652276970296,0.140307442480479,0.194997111460112
"388",1992,"Men","Public","lead","Feminist",0.832347723029704,0.805002888539888,0.859692557519521
"389",1992,"Men","Employed Mothers","suffer","Conventional",0.693376699885204,0.657901137262028,0.728852262508379
"390",1992,"Men","Employed Mothers","suffer","Feminist",0.306623300114796,0.271147737491621,0.342098862737972
"391",1992,"Men","Employed Mothers","warm","Conventional",0.471023063605964,0.433239545462906,0.508806581749021
"392",1992,"Men","Employed Mothers","warm","Feminist",0.528976936394036,0.491193418250979,0.566760454537094
"393",1992,"Men","Family","hdecide","Conventional",0.508510003350229,0.470295384525889,0.546724622174568
"394",1992,"Men","Family","hdecide","Feminist",0.491489996649771,0.453275377825431,0.529704615474111
"395",1992,"Men","Family","home","Conventional",0.597279715989661,0.560292035491761,0.634267396487561
"396",1992,"Men","Family","home","Feminist",0.402720284010339,0.365732603512439,0.439707964508239
"397",1992,"Women","Public","jobopp","Conventional",0.0303532008182542,0.0189989722343101,0.0417074294021983
"398",1992,"Women","Public","jobopp","Feminist",0.969646799181746,0.958292570597802,0.98100102776569
"399",1992,"Women","Public","lead","Conventional",0.0149006622647262,0.00654505214735448,0.023256272382098
"400",1992,"Women","Public","lead","Feminist",0.985099337735274,0.976743727617902,0.993454947852645
"401",1992,"Women","Employed Mothers","suffer","Conventional",0.417218543357511,0.38257796121494,0.451859125500082
"402",1992,"Women","Employed Mothers","suffer","Feminist",0.582781456642489,0.548140874499918,0.61742203878506
"403",1992,"Women","Employed Mothers","warm","Conventional",0.211092714622007,0.182092494552361,0.240092934691654
"404",1992,"Women","Employed Mothers","warm","Feminist",0.788907285377993,0.759907065308347,0.817907505447639
"405",1992,"Women","Family","hdecide","Conventional",0.123637330002396,0.101219829723229,0.146054830281563
"406",1992,"Women","Family","hdecide","Feminist",0.876362669997604,0.853945169718437,0.89878017027677
"407",1992,"Women","Family","home","Conventional",0.261313465784451,0.229342030794308,0.293284900774594
"408",1992,"Women","Family","home","Feminist",0.738686534215549,0.706715099225406,0.770657969205692
"409",1993,"Men","Public","jobopp","Conventional",0.185914652223809,0.154897815285733,0.216931489161884
"410",1993,"Men","Public","jobopp","Feminist",0.814085347776191,0.783068510838116,0.845102184714267
"411",1993,"Men","Public","lead","Conventional",0.158460161311165,0.127771940970167,0.189148381652163
"412",1993,"Men","Public","lead","Feminist",0.841539838688835,0.810851618347837,0.872228059029833
"413",1993,"Men","Employed Mothers","suffer","Conventional",0.633840645007497,0.596488079551112,0.671193210463883
"414",1993,"Men","Employed Mothers","suffer","Feminist",0.366159354992503,0.328806789536117,0.403511920448888
"415",1993,"Men","Employed Mothers","warm","Conventional",0.430617727567519,0.393257937094313,0.467977518040725
"416",1993,"Men","Employed Mothers","warm","Feminist",0.569382272432481,0.532022481959275,0.606742062905687
"417",1993,"Men","Family","hdecide","Conventional",0.48735190541254,0.449632603809338,0.525071207015743
"418",1993,"Men","Family","hdecide","Feminist",0.51264809458746,0.474928792984257,0.550367396190663
"419",1993,"Men","Family","home","Conventional",0.565502836177552,0.528166755081026,0.602838917274078
"420",1993,"Men","Family","home","Feminist",0.434497163822448,0.397161082725922,0.471833244918974
"421",1993,"Women","Public","jobopp","Conventional",0.0408554977829194,0.025239807555099,0.0564711880107398
"422",1993,"Women","Public","jobopp","Feminist",0.959144502217081,0.94352881198926,0.974760192444901
"423",1993,"Women","Public","lead","Conventional",0.0142582945297297,0.00666482768258001,0.0218517613768793
"424",1993,"Women","Public","lead","Feminist",0.98574170547027,0.978148238623121,0.99333517231742
"425",1993,"Women","Employed Mothers","suffer","Conventional",0.457088017475236,0.42250631003004,0.491669724920432
"426",1993,"Women","Employed Mothers","suffer","Feminist",0.542911982524764,0.508330275079568,0.57749368996996
"427",1993,"Women","Employed Mothers","warm","Conventional",0.197970934609444,0.170619692320946,0.225322176897943
"428",1993,"Women","Employed Mothers","warm","Feminist",0.802029065390556,0.774677823102057,0.829380307679054
"429",1993,"Women","Family","hdecide","Conventional",0.13971340831142,0.11401135315676,0.165415463466081
"430",1993,"Women","Family","hdecide","Feminist",0.86028659168858,0.834584536533919,0.88598864684324
"431",1993,"Women","Family","home","Conventional",0.255552508525142,0.225002311887509,0.286102705162775
"432",1993,"Women","Family","home","Feminist",0.744447491474858,0.713897294837225,0.774997688112491
"433",1994,"Men","Public","jobopp","Conventional",0.238110437223704,0.205922504335172,0.270298370112236
"434",1994,"Men","Public","jobopp","Feminist",0.761889562776296,0.729701629887764,0.794077495664828
"435",1994,"Men","Public","lead","Conventional",0.152888604869795,0.126239034575533,0.179538175164058
"436",1994,"Men","Public","lead","Feminist",0.847111395130205,0.820461824835942,0.873760965424467
"437",1994,"Men","Employed Mothers","suffer","Conventional",0.625279285309369,0.589112241747762,0.661446328870976
"438",1994,"Men","Employed Mothers","suffer","Feminist",0.374720714690631,0.338553671129024,0.410887758252238
"439",1994,"Men","Employed Mothers","warm","Conventional",0.459942548122611,0.422711757324125,0.497173338921097
"440",1994,"Men","Employed Mothers","warm","Feminist",0.540057451877389,0.502826661078903,0.577288242675875
"441",1994,"Men","Family","hdecide","Conventional",0.49634528285768,0.457422562436422,0.535268003278938
"442",1994,"Men","Family","hdecide","Feminist",0.50365471714232,0.464731996721062,0.542577437563578
"443",1994,"Men","Family","home","Conventional",0.62623683338327,0.589915883775987,0.662557782990552
"444",1994,"Men","Family","home","Feminist",0.37376316661673,0.337442217009448,0.410084116224013
"445",1994,"Women","Public","jobopp","Conventional",0.0396665711228067,0.0253958458571843,0.0539372963884292
"446",1994,"Women","Public","jobopp","Feminist",0.960333428877193,0.946062703611571,0.974604154142816
"447",1994,"Women","Public","lead","Conventional",0.0250071858918561,0.0122309044335693,0.0377834673501429
"448",1994,"Women","Public","lead","Feminist",0.974992814108144,0.962216532649857,0.987769095566431
"449",1994,"Women","Employed Mothers","suffer","Conventional",0.42023569973141,0.385183596701329,0.455287802761491
"450",1994,"Women","Employed Mothers","suffer","Feminist",0.57976430026859,0.544712197238509,0.614816403298671
"451",1994,"Women","Employed Mothers","warm","Conventional",0.210117849780042,0.180054629687419,0.240181069872664
"452",1994,"Women","Employed Mothers","warm","Feminist",0.789882150219958,0.759818930127336,0.819945370312581
"453",1994,"Women","Family","hdecide","Conventional",0.133709449584002,0.108424847671484,0.15899405149652
"454",1994,"Women","Family","hdecide","Feminist",0.866290550415998,0.84100594850348,0.891575152328516
"455",1994,"Women","Family","home","Conventional",0.22880137905253,0.199015088469351,0.258587669635708
"456",1994,"Women","Family","home","Feminist",0.77119862094747,0.741412330364292,0.800984911530649
"457",1995,"Men","Public","jobopp","Conventional",0.207594936894618,0.177050808498102,0.238139065291134
"458",1995,"Men","Public","jobopp","Feminist",0.792405063105382,0.761860934708866,0.822949191501898
"459",1995,"Men","Public","lead","Conventional",0.160443037876433,0.132421131842202,0.188464943910664
"460",1995,"Men","Public","lead","Feminist",0.839556962123567,0.811535056089336,0.867578868157798
"461",1995,"Men","Employed Mothers","suffer","Conventional",0.668987341507205,0.633870766271864,0.704103916742546
"462",1995,"Men","Employed Mothers","suffer","Feminist",0.331012658492795,0.295896083257454,0.366129233728136
"463",1995,"Men","Employed Mothers","warm","Conventional",0.456645569297088,0.419651038832379,0.493640099761797
"464",1995,"Men","Employed Mothers","warm","Feminist",0.543354430702912,0.506359900238203,0.580348961167621
"465",1995,"Men","Family","hdecide","Conventional",0.521848474818607,0.484691798250463,0.559005151386751
"466",1995,"Men","Family","hdecide","Feminist",0.478151525181393,0.440994848613249,0.515308201749537
"467",1995,"Men","Family","home","Conventional",0.645886075655411,0.610935441757935,0.680836709552886
"468",1995,"Men","Family","home","Feminist",0.354113924344589,0.319163290447114,0.389064558242065
"469",1995,"Women","Public","jobopp","Conventional",0.0253602307464157,0.0152664729787304,0.0354539885141011
"470",1995,"Women","Public","jobopp","Feminist",0.974639769253584,0.964546011485899,0.984733527021269
"471",1995,"Women","Public","lead","Conventional",0.0233429394287796,0.0116989876869545,0.0349868911706047
"472",1995,"Women","Public","lead","Feminist",0.97665706057122,0.965013108829395,0.988301012313045
"473",1995,"Women","Employed Mothers","suffer","Conventional",0.407204610868786,0.372773848325359,0.441635373412213
"474",1995,"Women","Employed Mothers","suffer","Feminist",0.592795389131214,0.558364626587787,0.627226151674641
"475",1995,"Women","Employed Mothers","warm","Conventional",0.196829971045047,0.169345632976546,0.224314309113548
"476",1995,"Women","Employed Mothers","warm","Feminist",0.803170028954953,0.775685690886452,0.830654367023454
"477",1995,"Women","Family","hdecide","Conventional",0.109779351869593,0.0873445774384339,0.132214126300752
"478",1995,"Women","Family","hdecide","Feminist",0.890220648130407,0.867785873699249,0.912655422561566
"479",1995,"Women","Family","home","Conventional",0.262536022475732,0.231789026895469,0.293283018055996
"480",1995,"Women","Family","home","Feminist",0.737463977524268,0.706716981944004,0.768210973104531
"481",1996,"Men","Public","jobopp","Conventional",0.198617257104562,0.16661155292448,0.230622961284644
"482",1996,"Men","Public","jobopp","Feminist",0.801382742895438,0.769377038715356,0.83338844707552
"483",1996,"Men","Public","lead","Conventional",0.161762001387674,0.130135335912407,0.19338866686294
"484",1996,"Men","Public","lead","Feminist",0.838237998612326,0.80661133313706,0.869864664087593
"485",1996,"Men","Employed Mothers","suffer","Conventional",0.661380756668811,0.622287039237179,0.700474474100444
"486",1996,"Men","Employed Mothers","suffer","Feminist",0.338619243331189,0.299525525899556,0.377712960762821
"487",1996,"Men","Employed Mothers","warm","Conventional",0.459047182799322,0.417683094951977,0.500411270646667
"488",1996,"Men","Employed Mothers","warm","Feminist",0.540952817200678,0.499588729353333,0.582316905048023
"489",1996,"Men","Family","hdecide","Conventional",0.508055134582032,0.466836011764466,0.549274257399598
"490",1996,"Men","Family","hdecide","Feminist",0.491944865417968,0.450725742600402,0.533163988235534
"491",1996,"Men","Family","home","Conventional",0.596663177906319,0.555660350668054,0.637666005144583
"492",1996,"Men","Family","home","Feminist",0.403336822093681,0.362333994855417,0.444339649331946
"493",1996,"Women","Public","jobopp","Conventional",0.0457930803428861,0.0288109583224364,0.0627752023633358
"494",1996,"Women","Public","jobopp","Feminist",0.954206919657114,0.937224797636664,0.971189041677564
"495",1996,"Women","Public","lead","Conventional",0.022581248490176,0.010769536636473,0.0343929603438791
"496",1996,"Women","Public","lead","Feminist",0.977418751509824,0.965607039656121,0.989230463363527
"497",1996,"Women","Employed Mothers","suffer","Conventional",0.438038962590374,0.398477079838944,0.477600845341804
"498",1996,"Women","Employed Mothers","suffer","Feminist",0.561961037409626,0.522399154658196,0.601522920161056
"499",1996,"Women","Employed Mothers","warm","Conventional",0.186595912439892,0.156297627182245,0.21689419769754
"500",1996,"Women","Employed Mothers","warm","Feminist",0.813404087560108,0.783105802302461,0.843702372817755
"501",1996,"Women","Family","hdecide","Conventional",0.117637716605212,0.0938049922753221,0.141470440935101
"502",1996,"Women","Family","hdecide","Feminist",0.882362283394789,0.858529559064899,0.906195007724678
"503",1996,"Women","Family","home","Conventional",0.277017642766818,0.240842093525089,0.313193192008547
"504",1996,"Women","Family","home","Feminist",0.722982357233182,0.686806807991453,0.759157906474911
"505",1997,"Men","Public","jobopp","Conventional",0.198640053902353,0.165118259710539,0.232161848094168
"506",1997,"Men","Public","jobopp","Feminist",0.801359946097647,0.767838151905832,0.834881740289461
"507",1997,"Men","Public","lead","Conventional",0.162022725780937,0.130200691487278,0.193844760074596
"508",1997,"Men","Public","lead","Feminist",0.837977274219063,0.806155239925404,0.869799308512722
"509",1997,"Men","Employed Mothers","suffer","Conventional",0.643610536869177,0.604050357477447,0.683170716260906
"510",1997,"Men","Employed Mothers","suffer","Feminist",0.356389463130823,0.316829283739094,0.395949642522553
"511",1997,"Men","Employed Mothers","warm","Conventional",0.476825571012863,0.435203910492049,0.518447231533678
"512",1997,"Men","Employed Mothers","warm","Feminist",0.523174428987137,0.481552768466322,0.564796089507951
"513",1997,"Men","Family","hdecide","Conventional",0.514711826909061,0.474503221420195,0.554920432397928
"514",1997,"Men","Family","hdecide","Feminist",0.485288173090939,0.445079567602073,0.525496778579805
"515",1997,"Men","Family","home","Conventional",0.63138235060821,0.591336139595668,0.671428561620752
"516",1997,"Men","Family","home","Feminist",0.36861764939179,0.328571438379248,0.408663860404333
"517",1997,"Women","Public","jobopp","Conventional",0.0446565295909544,0.0272335272103356,0.0620795319715732
"518",1997,"Women","Public","jobopp","Feminist",0.955343470409046,0.937920468028427,0.972766472789664
"519",1997,"Women","Public","lead","Conventional",0.0208371558882833,0.0100751965006106,0.031599115275956
"520",1997,"Women","Public","lead","Feminist",0.979162844111717,0.968400884724044,0.989924803499389
"521",1997,"Women","Employed Mothers","suffer","Conventional",0.381718682453469,0.34288564050549,0.420551724401449
"522",1997,"Women","Employed Mothers","suffer","Feminist",0.618281317546531,0.579448275598551,0.65711435949451
"523",1997,"Women","Employed Mothers","warm","Conventional",0.153875151302917,0.124840714064695,0.18290958854114
"524",1997,"Women","Employed Mothers","warm","Feminist",0.846124848697083,0.81709041145886,0.875159285935305
"525",1997,"Women","Family","hdecide","Conventional",0.130679933024608,0.103252508316646,0.15810735773257
"526",1997,"Women","Family","hdecide","Feminist",0.869320066975392,0.841892642267429,0.896747491683354
"527",1997,"Women","Family","home","Conventional",0.27446498994136,0.239020874464695,0.309909105418025
"528",1997,"Women","Family","home","Feminist",0.72553501005864,0.690090894581975,0.760979125535305
"529",1998,"Men","Public","jobopp","Conventional",0.238692948621142,0.202528746454709,0.274857150787575
"530",1998,"Men","Public","jobopp","Feminist",0.761307051378858,0.725142849212425,0.797471253545291
"531",1998,"Men","Public","lead","Conventional",0.198993932480605,0.16534221815911,0.2326456468021
"532",1998,"Men","Public","lead","Feminist",0.801006067519395,0.7673543531979,0.83465778184089
"533",1998,"Men","Employed Mothers","suffer","Conventional",0.608902529768124,0.56801615635718,0.649788903179068
"534",1998,"Men","Employed Mothers","suffer","Feminist",0.391097470231876,0.350211096820932,0.43198384364282
"535",1998,"Men","Employed Mothers","warm","Conventional",0.424523744799825,0.383677792927336,0.465369696672314
"536",1998,"Men","Employed Mothers","warm","Feminist",0.575476255200175,0.534630303327686,0.616322207072664
"537",1998,"Men","Family","hdecide","Conventional",0.505402469588128,0.463154059601829,0.547650879574427
"538",1998,"Men","Family","hdecide","Feminist",0.494597530411872,0.452349120425573,0.536845940398171
"539",1998,"Men","Family","home","Conventional",0.64209514671493,0.60230259861682,0.681887694813041
"540",1998,"Men","Family","home","Feminist",0.35790485328507,0.318112305186959,0.39769740138318
"541",1998,"Women","Public","jobopp","Conventional",0.0367471608351893,0.02145392861266,0.0520403930577187
"542",1998,"Women","Public","jobopp","Feminist",0.963252839164811,0.947959606942281,0.97854607138734
"543",1998,"Women","Public","lead","Conventional",0.0230619420115875,0.0116459260664371,0.0344779579567379
"544",1998,"Women","Public","lead","Feminist",0.976938057988412,0.965522042043262,0.988354073933563
"545",1998,"Women","Employed Mothers","suffer","Conventional",0.398098976718196,0.360416897298573,0.43578105613782
"546",1998,"Women","Employed Mothers","suffer","Feminist",0.601901023281804,0.56421894386218,0.639583102701427
"547",1998,"Women","Employed Mothers","warm","Conventional",0.174226365584111,0.145240411696431,0.203212319471791
"548",1998,"Women","Employed Mothers","warm","Feminist",0.825773634415889,0.796787680528209,0.854759588303569
"549",1998,"Women","Family","hdecide","Conventional",0.145827245940512,0.118745945263082,0.172908546617941
"550",1998,"Women","Family","hdecide","Feminist",0.854172754059488,0.827091453382059,0.881254054736918
"551",1998,"Women","Family","home","Conventional",0.286450884914486,0.250617804252949,0.322283965576022
"552",1998,"Women","Family","home","Feminist",0.713549115085514,0.677716034423978,0.749382195747051
"553",1999,"Men","Public","jobopp","Conventional",0.181182506013113,0.148219214349333,0.214145797676893
"554",1999,"Men","Public","jobopp","Feminist",0.818817493986887,0.785854202323107,0.851780785650667
"555",1999,"Men","Public","lead","Conventional",0.174475574441211,0.141348629809307,0.207602519073116
"556",1999,"Men","Public","lead","Feminist",0.825524425558789,0.792397480926884,0.858651370190693
"557",1999,"Men","Employed Mothers","suffer","Conventional",0.619513487998226,0.578002374452819,0.661024601543634
"558",1999,"Men","Employed Mothers","suffer","Feminist",0.380486512001774,0.338975398456366,0.421997625547181
"559",1999,"Men","Employed Mothers","warm","Conventional",0.422336478197084,0.380543605610552,0.464129350783615
"560",1999,"Men","Employed Mothers","warm","Feminist",0.577663521802916,0.535870649216385,0.619456394389448
"561",1999,"Men","Family","hdecide","Conventional",0.482584110504157,0.440296775210227,0.524871445798087
"562",1999,"Men","Family","hdecide","Feminist",0.517415889495843,0.475128554201913,0.559703224789773
"563",1999,"Men","Family","home","Conventional",0.66108246402846,0.620526650016195,0.701638278040725
"564",1999,"Men","Family","home","Feminist",0.33891753597154,0.298361721959275,0.379473349983805
"565",1999,"Women","Public","jobopp","Conventional",0.0188497535743279,0.00969602676580896,0.0280034803828467
"566",1999,"Women","Public","jobopp","Feminist",0.981150246425672,0.971996519617153,0.990303973234191
"567",1999,"Women","Public","lead","Conventional",0.0180685961231826,0.00445741653272396,0.0316797757136412
"568",1999,"Women","Public","lead","Feminist",0.981931403876817,0.968320224286359,0.995542583467276
"569",1999,"Women","Employed Mothers","suffer","Conventional",0.354800379209045,0.315146794861225,0.394453963556865
"570",1999,"Women","Employed Mothers","suffer","Feminist",0.645199620790955,0.605546036443135,0.684853205138775
"571",1999,"Women","Employed Mothers","warm","Conventional",0.16884836744977,0.137599338663271,0.20009739623627
"572",1999,"Women","Employed Mothers","warm","Feminist",0.83115163255023,0.79990260376373,0.862400661336729
"573",1999,"Women","Family","hdecide","Conventional",0.1233788038121,0.0977081056381836,0.149049501986016
"574",1999,"Women","Family","hdecide","Feminist",0.8766211961879,0.850950498013984,0.902291894361816
"575",1999,"Women","Family","home","Conventional",0.296231820759064,0.258000215387346,0.334463426130782
"576",1999,"Women","Family","home","Feminist",0.703768179240936,0.665536573869218,0.741999784612654
"577",2000,"Men","Public","jobopp","Conventional",0.203554355672438,0.163996194809404,0.243112516535472
"578",2000,"Men","Public","jobopp","Feminist",0.796445644327562,0.756887483464528,0.836003805190596
"579",2000,"Men","Public","lead","Conventional",0.176152864117711,0.138075736174626,0.214229992060797
"580",2000,"Men","Public","lead","Feminist",0.823847135882289,0.785770007939203,0.861924263825374
"581",2000,"Men","Employed Mothers","suffer","Conventional",0.619160332517626,0.573567931483008,0.664752733552244
"582",2000,"Men","Employed Mothers","suffer","Feminist",0.380839667482374,0.335247266447756,0.426432068516992
"583",2000,"Men","Employed Mothers","warm","Conventional",0.438419343761654,0.391059082268223,0.485779605255085
"584",2000,"Men","Employed Mothers","warm","Feminist",0.561580656238346,0.514220394744915,0.608940917731777
"585",2000,"Men","Family","hdecide","Conventional",0.524246622894394,0.47745679055667,0.571036455232119
"586",2000,"Men","Family","hdecide","Feminist",0.475753377105606,0.428963544767881,0.52254320944333
